,location,total_sqft,bath,price,BHK
8384,other,1370,2.0,7500000,2
8387,other,1000,1.0,5500000,2
8388,other,1200,2.0,12500000,2
8392,other,1050,1.0,7000000,1
8393,other,1200,2.0,8000000,3
8401,other,400,1.0,1400000,1
8403,other,1575,4.0,15000000,5
8405,other,4800,5.0,62900000,4
8406,other,1200,2.0,7000000,2
8409,other,1300,2.0,7900000,2
8411,other,3500,4.0,35000000,4
8413,other,1000,2.0,11000000,3
8420,other,2400,3.0,26000000,3
8421,other,1533,3.0,8500000,3
8424,other,1452,2.0,11000000,2
8425,other,2357,3.0,15100000,3
8426,other,1170,2.0,10500000,2
8427,other,1411,3.0,9172000,3
8429,other,3095,3.0,37500000,3
8431,other,1100,3.0,7800000,3
8433,other,3600,4.0,36500000,4
8436,other,1945,3.0,12000000,3
8438,other,1650,3.0,16500000,3
8439,other,1550,2.0,15000000,3
8441,other,1150,2.0,7500000,3
8442,other,1200,3.0,7400000,3
8443,other,1229,3.0,8603000,3
8444,other,1030,2.0,6100000,2
8445,other,600,1.0,3200000,1
8446,other,1165,2.0,13500000,2
8449,other,3000,4.0,24000000,4
8451,other,1315,2.0,9000000,2
8452,other,1210,2.0,7200000,2
8455,other,1170,2.0,6800000,2
8456,other,1600,2.0,11000000,2
8458,other,1370,2.0,7500000,3
8461,other,1700,3.0,9700000,3
8462,other,1900,3.0,16000000,3
8464,other,1100,2.0,7500000,2
8465,other,1929,3.0,11500000,3
8466,other,3161,4.0,21400000,4
8468,other,3515,3.0,42000000,3
8470,other,1100,2.0,7000000,2
8474,other,700,1.0,4100000,1
8479,other,3000,3.0,25000000,3
8480,other,1100,2.0,6100000,2
8481,other,1260,1.0,4100000,1
8482,other,600,1.0,1700000,1
8484,other,1165,2.0,7500000,2
8485,other,1272,4.0,7500000,3
8487,other,1600,5.0,14000000,5
8489,other,1000,2.0,6500000,3
8491,other,2400,4.0,32500000,3
8492,other,1463,1.0,14200000,2
8494,other,2401,3.0,18500000,3
8495,other,1875,2.0,23500000,3
8497,other,890,1.0,7500000,1
8500,other,2400,3.0,29000000,3
8502,other,1690,3.0,10000000,3
8505,other,1350,2.0,9000000,2
8506,other,1460,3.0,8800000,3
8507,other,1685,3.0,9500000,3
8508,other,800,1.0,5200000,1
8509,other,4000,5.0,28000000,4
8511,other,792,2.0,7000000,2
8513,other,2400,5.0,23500000,5
8516,other,461,1.0,3170000,1
8517,other,1500,2.0,8500000,3
8520,other,1260,2.0,7500000,2
8522,other,12000,12.0,52500000,10
8524,other,2820,3.0,28500000,3
8525,other,1950,3.0,13000000,3
8527,other,1350,2.0,14000000,3
8528,other,4051,4.0,34500000,4
8529,other,2100,3.0,17000000,3
8530,other,1991,3.0,16000000,3
8532,other,1200,3.0,6600000,3
8534,other,3000,4.0,34200000,4
8535,other,2400,6.0,24500000,6
8538,other,1375,2.0,10500000,2
8539,other,1693,3.0,10800000,3
8546,other,1150,2.0,7750000,3
8550,other,1058,2.0,6000000,2
8551,other,900,1.0,3000000,1
8552,other,1672,3.0,15000000,3
8555,other,1250,3.0,13900000,3
8556,other,1468,3.0,13000000,2
8560,other,1480,2.0,14500000,3
8563,other,2280,3.0,28500000,3
8564,other,2000,3.0,20000000,3
8566,other,1080,2.0,7500000,3
8567,other,2400,2.0,15000000,3
8569,other,1125,2.0,7500000,2
8570,other,1596,3.0,9500000,3
8571,other,1639,3.0,12300000,3
8573,other,1740,3.0,19900000,3
8574,other,1372,2.0,9000000,3
8576,other,6200,5.0,72000000,5
8579,other,925,2.0,6300000,2
8580,other,1200,3.0,9500000,4
8581,other,1200,2.0,7900000,2
8582,other,2500,3.0,27000000,3
8583,other,1584,3.0,14500000,4
8584,other,1570,3.0,11500000,3
8588,other,1750,3.0,18000000,3
8589,other,1500,1.0,16000000,2
8590,other,2100,6.0,27500000,6
8592,other,705,1.0,3650000,1
8593,other,1340,3.0,7700000,3
8596,other,1260,1.0,4100000,1
8597,other,1200,2.0,12500000,2
8598,other,1270,2.0,17500000,4
8599,other,1200,3.0,13000000,3
8600,other,3595,6.0,36000000,4
8602,other,3100,5.0,38500000,4
8604,other,1200,4.0,15000000,4
8605,other,3259,3.0,27000000,3
8608,other,596,1.0,4200000,1
8609,other,10000,16.0,55000000,16
8610,other,1200,4.0,11000000,4
8611,other,1910,3.0,19000000,3
8614,other,1750,3.0,14900000,3
8616,other,985,2.0,6300000,2
8617,other,1300,2.0,12900000,2
8618,other,1490,2.0,8800000,3
8621,other,650,1.0,3000000,1
8622,other,1500,2.0,8999000,3
8623,other,910,1.0,4200000,1
8626,other,532,1.0,2249000,1
8627,other,1060,3.0,6200000,3
8629,other,1550,2.0,16000000,2
8633,other,1000,2.0,8000000,2
8635,other,1500,2.0,9700000,3
8636,other,1865,4.0,14000000,3
8638,other,3500,4.0,24500000,4
8642,other,1320,2.0,7300000,3
8643,other,2150,6.0,20500000,6
8646,other,675,3.0,5200000,2
8647,other,1801,3.0,13900000,3
8649,other,2990,4.0,32400000,4
8650,other,2400,2.0,16000000,2
8652,other,1150,2.0,7500000,2
8653,other,1200,3.0,16500000,3
8660,other,1390,2.0,8000000,3
8661,other,1550,2.0,9000000,3
8663,other,1500,4.0,11000000,4
8665,other,1839,3.0,16500000,3
8667,other,900,2.0,7000000,2
8669,other,1500,3.0,14900000,3
8672,other,750,2.0,5000000,1
8673,other,600,3.0,7500000,2
8678,other,1200,2.0,7000000,2
8679,other,1200,2.0,16000000,2
8680,other,1904,3.0,15500000,3
8681,other,2770,4.0,31500000,3
8682,other,813,1.0,3900000,1
8685,other,1630,2.0,9778000,3
8686,other,2425,4.0,17300000,4
8690,other,1280,2.0,7500000,2
8691,other,735,1.0,7500000,1
8692,other,500,1.0,2400000,1
8694,other,1200,4.0,14500000,3
8695,other,1200,2.0,10000000,2
8696,other,1200,3.0,16000000,3
8697,other,1265,2.0,8200000,3
8701,other,2360,4.0,15000000,4
8702,other,1030,2.0,7725000,2
8704,other,2000,3.0,16000000,3
8705,other,1575,3.0,9300000,3
8706,other,1300,2.0,7000000,3
8708,other,1380,2.0,7500000,2
8713,other,3100,3.0,25000000,3
8714,other,1190,2.0,10000000,2
8715,other,1827,3.0,10000000,3
8716,other,1500,3.0,9500000,3
8722,other,1645,3.0,9500000,3
8723,other,1200,4.0,14000000,4
8726,other,1097,2.0,6500000,2
8727,other,1600,3.0,16500000,4
8729,other,900,2.0,11000000,2
8730,other,1200,2.0,12500000,2
8731,other,1355,2.0,7500000,2
8734,other,4104,4.0,36000000,4
8737,other,2080,2.0,15000000,2
8738,other,1505,2.0,9000000,2
8739,other,1200,3.0,9575000,3
8740,other,1810,4.0,14800000,3
8742,other,1530,2.0,9700000,3
8747,other,1500,2.0,13000000,3
8752,other,745,2.0,5000000,2
8754,other,1355,2.0,9500000,2
8755,other,833,1.0,4900000,1
8757,other,3000,5.0,27000000,4
8758,other,1220,2.0,6800000,2
8759,other,3811,3.0,47500000,4
8760,other,1545,3.0,8500000,3
8762,other,1350,2.0,11000000,2
8764,other,1200,2.0,6800000,3
8766,other,2000,4.0,18000000,5
8770,other,1280,4.0,11500000,4
8771,other,1200,3.0,8500000,3
8773,other,1655,3.0,15500000,3
8774,other,1150,2.0,7400000,2
8776,other,1200,2.0,10800000,3
8777,other,1200,2.0,7500000,2
8782,other,1500,2.0,20300000,2
8784,other,1350,4.0,8500000,4
8785,other,4500,9.0,50000000,9
8788,other,1550,3.0,16000000,3
8791,other,1758,3.0,9500000,3
8792,other,3179,5.0,35100000,4
8794,other,1200,3.0,8500000,2
8796,other,1800,3.0,14000000,3
8799,other,3900,4.0,33300000,4
8800,other,2400,4.0,20000000,3
8801,other,1645,3.0,8750000,3
8803,other,2600,3.0,14000000,3
8804,other,950,2.0,6000000,2
8810,other,1900,3.0,20500000,3
8812,other,1402,2.0,8500000,3
8814,other,2100,3.0,24000000,3
8818,other,1200,3.0,14000000,3
8819,other,814,2.0,5500000,2
8822,other,1590,3.0,12000000,3
8825,other,1450,2.0,8960000,3
8827,other,1340,2.0,7700000,2
8830,other,1665,3.0,10500000,3
8832,other,2300,4.0,20000000,4
8833,other,1210,2.0,7600000,2
8838,other,1065,2.0,5800000,2
8841,other,1636,3.0,9700000,3
8842,other,3600,4.0,45000000,4
8845,other,1200,3.0,7200000,3
8849,other,1000,1.0,7500000,2
8852,other,1170,2.0,8600000,2
8853,other,4830,5.0,39000000,4
8854,other,850,2.0,7500000,2
8857,other,2065,3.0,13000000,3
8858,other,1150,2.0,12500000,2
8861,other,2550,4.0,29000000,3
8862,other,3080,2.0,28500000,4
8864,other,3400,6.0,42000000,4
8865,other,450,1.0,2500000,1
8866,other,1100,2.0,8500000,2
8870,other,1036,2.0,11000000,2
8873,other,1376,4.0,15600000,4
8878,other,1080,2.0,6200000,2
8882,other,1475,2.0,20000000,3
8883,other,1200,3.0,9625000,3
8884,other,2631,3.0,20000000,4
8885,other,830,2.0,6000000,2
8886,other,1500,2.0,8800000,2
8888,other,856,2.0,4800000,2
8890,other,1117,2.0,11000000,2
8891,other,600,1.0,4300000,1
8894,other,1200,3.0,7000000,3
8895,other,2675,4.0,29000000,4
8899,other,1477,2.0,8000000,3
8900,other,3500,5.0,45000000,4
8901,other,1793,3.0,9800000,3
8905,other,1020,2.0,6200000,2
8906,other,3563,6.0,31000000,4
8908,other,3300,5.0,31800000,4
8909,other,1200,3.0,16500000,3
8913,other,1718,3.0,22300000,3
8914,other,1200,2.0,7500000,3
8915,other,985,2.0,5500000,2
8920,other,1030,2.0,8000000,2
8921,other,1150,2.0,6900000,2
8924,other,1500,2.0,9000000,3
8925,other,900,2.0,5500000,2
8930,other,1750,2.0,22500000,4
8932,other,1100,2.0,7800000,2
8933,other,1180,2.0,7400000,2
8934,other,1540,3.0,8500000,3
8936,other,1800,3.0,23000000,3
8938,other,2000,3.0,12000000,3
8939,other,2000,3.0,14500000,3
8940,other,500,1.0,1500000,1
8946,other,3160,4.0,20600000,4
8947,other,922,2.0,7000000,2
8948,other,850,2.0,7200000,2
8949,other,1200,1.0,6500000,2
8951,other,1233,2.0,10000000,2
8959,other,1936,3.0,11000000,3
8960,other,1652,3.0,9000000,3
8962,other,1500,3.0,13800000,3
8963,other,700,2.0,4300000,2
8964,other,1750,3.0,17000000,3
8965,other,1365,3.0,9900000,3
8968,other,708,1.0,5500000,2
8969,other,1680,3.0,13500000,3
8970,other,990,2.0,5800000,2
8971,other,1240,2.0,10000000,2
8972,other,1810,3.0,11800000,3
8973,other,2005,3.0,24000000,3
8976,other,1000,2.0,9700000,2
8979,other,1430,3.0,7865000,3
8981,other,1200,2.0,4500000,1
8986,other,840,1.0,7500000,1
8987,other,1760,2.0,11600000,3
8988,other,3300,5.0,26850000,4
8989,other,600,1.0,5200000,2
8990,other,1670,3.0,16000000,3
8993,other,1200,2.0,7559999,3
8994,other,2400,5.0,28500000,5
8995,other,2100,4.0,15000000,4
8999,other,1550,4.0,12000000,4
9000,other,905,2.0,5000000,2
9001,other,1495,3.0,20000000,3
9003,other,550,1.0,2300000,1
9006,other,1080,2.0,7500000,3
9008,other,1537,3.0,11000000,3
9009,other,1750,3.0,15000000,3
9010,other,2800,7.0,25000000,7
9012,other,1191,2.0,9000000,2
9015,other,2849,5.0,25000000,4
9019,other,827,2.0,4500000,2
9026,other,1205,2.0,7000000,2
9030,other,2200,4.0,16000000,3
9033,other,1900,3.0,15500000,3
9034,other,1200,1.0,9500000,2
9036,other,1100,2.0,6100000,2
9037,other,1100,2.0,11000000,2
9038,other,1942,3.0,15500000,3
9039,other,1200,4.0,8000000,3
9042,other,1515,3.0,9000000,3
9045,other,1200,4.0,9500000,4
9050,other,1200,1.0,6900000,1
9052,other,1200,1.0,4800000,1
9053,other,1430,2.0,7865000,3
9055,other,1190,2.0,7000000,2
9057,other,2690,4.0,18500000,4
9058,other,1250,2.0,6800000,2
9059,other,1290,1.0,7750000,2
9061,other,1464,2.0,14500000,2
9062,other,1200,2.0,7500000,2
9065,other,1485,2.0,15600000,3
9066,other,2070,3.0,13500000,3
9069,other,800,2.0,5500000,2
9072,other,1500,2.0,13000000,2
9073,other,2010,3.0,12500000,3
9074,other,1504,2.0,10000000,3
9076,other,1602,2.0,16500000,3
9077,other,1200,4.0,13000000,4
9078,other,1800,3.0,22000000,3
9084,other,1862,3.0,12000000,3
9085,other,2700,3.0,20000000,3
9086,other,1677,3.0,9800000,3
9088,other,1490,2.0,11500000,3
9090,other,1740,3.0,12000000,3
9091,other,1020,2.0,6000000,2
9092,other,550,1.0,1600000,1
9095,other,3664,3.0,32500000,3
9096,other,690,2.0,4200000,2
9097,other,1520,3.0,11100000,3
9099,other,1200,4.0,8600000,4
9100,other,1250,2.0,9000000,2
9101,other,1900,2.0,19000000,3
9104,other,1602,2.0,17000000,3
9105,other,1230,2.0,7000000,2
9106,other,1600,3.0,9500000,3
9107,other,450,1.0,6000000,1
9108,other,600,2.0,2300000,1
9109,other,3463,6.0,31000000,4
9110,other,1200,2.0,8500000,2
9113,other,2000,4.0,13000000,3
9114,other,1350,4.0,14000000,4
9117,other,1175,2.0,7900000,2
9121,other,1158,2.0,7500000,2
9124,other,1200,2.0,9000000,2
9125,other,1266,2.0,6900000,2
9127,other,2000,2.0,16000000,2
9130,other,2679,5.0,28000000,4
9131,other,1230,2.0,7500000,2
9133,other,3150,5.0,14500000,8
9134,other,880,2.0,4800000,2
9139,other,1022,2.0,5700000,2
9140,other,1200,2.0,7600000,2
9143,other,1605,3.0,10000000,3
9144,other,1542,3.0,9800000,3
9147,other,1333,2.0,7727000,2
9148,other,1100,3.0,11000000,3
9149,other,1050,2.0,7000000,2
9153,other,1200,4.0,16500000,4
9154,other,1100,2.0,14500000,3
9156,other,1200,3.0,9900000,3
9159,other,1000,2.0,6000000,2
9161,other,1012,2.0,5900000,2
9163,other,1200,4.0,14000000,4
9164,other,600,2.0,3900000,2
9166,other,1700,3.0,11100000,3
9170,other,1780,3.0,11000000,3
9172,other,1080,3.0,14900000,3
9173,other,900,2.0,6500000,3
9175,other,1200,3.0,16000000,4
9176,other,1540,3.0,8500000,3
9177,other,2456,3.0,22000000,3
9179,other,1530,2.0,18500000,2
9182,other,1717,3.0,12000000,3
9185,other,1475,2.0,17100000,2
9187,other,650,1.0,1600000,1
9189,other,1504,2.0,10200000,3
9191,other,1800,4.0,14500000,4
9192,other,3000,4.0,24000000,4
9194,other,1625,3.0,9200000,3
9195,other,2400,4.0,25000000,4
9198,other,1490,2.0,9200000,3
9200,other,1044,2.0,6000000,2
9204,other,1567,2.0,19000000,3
9207,other,1293,2.0,7500000,2
9209,other,1374,2.0,8800000,3
9213,other,2000,2.0,16000000,4
9214,other,834,1.0,6200000,1
9215,other,600,1.0,5200000,1
9216,other,2000,4.0,13500000,4
9217,other,2750,3.0,26000000,3
9221,other,1280,2.0,9000000,2
9223,other,2075,3.0,17500000,3
9230,other,2274,4.0,16000000,3
9232,other,900,3.0,10500000,2
9234,other,1350,3.0,7500000,3
9236,other,470,2.0,1000000,1
9238,other,1313,4.0,15000000,3
9239,other,2515,4.0,15500000,3
9241,other,2665,3.0,35000000,3
9243,other,3500,5.0,45000000,4
9250,other,2400,5.0,30000000,6
9251,other,3000,4.0,13000000,8
9252,other,1235,2.0,14000000,2
9253,other,3200,3.0,26000000,3
9254,other,1450,3.0,9000000,3
9257,other,1200,2.0,10000000,3
9258,other,1205,2.0,7000000,2
9259,other,1500,3.0,9000000,3
9261,other,1250,2.0,6700000,2
9263,other,375,1.0,2600000,1
9264,other,800,3.0,5950000,2
9266,other,1800,2.0,10000000,3
9269,other,3500,2.0,35000000,4
9272,other,2100,4.0,25500000,3
9273,other,400,1.0,3500000,1
9276,other,2400,5.0,18000000,4
9277,other,825,2.0,4000000,1
9279,other,5000,5.0,60000000,4
9281,other,4800,5.0,42000000,4
9282,other,3400,3.0,40000000,3
9284,other,2600,3.0,14700000,3
9286,other,800,1.0,7200000,1
9288,other,1225,2.0,8200000,3
9289,other,655,1.0,2700000,1
9290,other,1196,2.0,9600000,2
9291,other,927,2.0,5000000,2
9292,other,600,1.0,1800000,1
9294,other,2800,4.0,20000000,4
9297,other,800,2.0,8500000,2
9298,other,985,2.0,5700000,2
9299,other,6000,12.0,15000000,11
9301,other,600,2.0,8000000,2
9302,other,1503,2.0,9300000,3
9307,other,1768,3.0,9500000,3
9308,other,3060,4.0,35000000,4
9309,other,800,1.0,3200000,1
9311,other,600,1.0,3500000,1
9312,other,1010,2.0,5500000,2
9315,other,3978,4.0,42800000,4
9318,other,2008,3.0,17000000,3
9319,other,2095,3.0,14200000,3
9321,other,1600,2.0,8800000,3
9322,other,1350,4.0,16000000,4
9323,other,500,1.0,2000000,1
9324,other,1280,2.0,10000000,3
9325,other,1650,3.0,11000000,3
9328,other,1044,2.0,8500000,2
9330,other,840,1.0,9900000,2
9333,other,3870,4.0,41100000,4
9335,other,1835,3.0,17500000,3
9338,other,425,1.0,1500000,1
9341,other,2380,4.0,24200000,4
9342,other,900,1.0,7000000,2
9343,other,1517,2.0,12500000,2
9345,other,3602,4.0,28000000,4
9346,other,2159,3.0,12000000,3
9347,other,1200,3.0,7200000,3
9348,other,1850,3.0,17500000,6
9349,other,510,1.0,3400000,1
9350,other,1166,2.0,6500000,2
9351,other,2700,2.0,26000000,3
9352,other,1350,2.0,17500000,3
9354,other,940,2.0,5600000,2
9357,other,1645,3.0,9500000,3
9359,other,1000,2.0,6300000,2
9361,other,1998,3.0,11700000,3
9364,other,1350,3.0,8100000,3
9369,other,1200,4.0,11000000,4
9371,other,1217,2.0,16400000,2
9372,other,2400,4.0,17000000,6
9374,other,600,1.0,4500000,1
9375,other,672,1.0,2700000,1
9376,other,1280,3.0,8700000,3
9377,other,1567,3.0,10000000,3
9379,other,560,1.0,1900000,1
9381,other,520,2.0,2900000,1
9382,other,1950,3.0,23000000,3
9383,other,600,1.0,5800000,1
9384,other,1000,1.0,1900000,1
9387,other,2000,2.0,12000000,2
9392,other,1130,2.0,7400000,2
9393,other,1407,2.0,8387000,2
9395,other,1350,4.0,16000000,4
9396,other,2375,3.0,26000000,4
9397,other,1200,2.0,6700000,2
9398,other,1872,3.0,15200000,3
9399,other,1400,3.0,9000000,3
9400,other,812,1.0,2600000,1
9402,other,600,2.0,3500000,1
9416,other,1800,4.0,11500000,3
9418,other,1499,3.0,8900000,3
9421,other,1050,2.0,6500000,2
9422,other,905,2.0,5000000,2
9426,other,3155,3.0,31500000,3
9430,other,1464,2.0,13500000,3
9432,other,1200,2.0,7500000,2
9433,other,1707,3.0,17100000,3
9434,other,565,1.0,3300000,1
9435,other,630,2.0,7000000,1
9436,other,1000,2.0,5500000,2
9439,other,2400,4.0,13000000,3
9440,other,1100,2.0,7000000,2
9441,other,420,1.0,2350000,1
9443,other,1225,2.0,7105000,2
9444,other,1350,4.0,9000000,4
9445,other,1660,3.0,9185500,3
9446,other,3071,4.0,30000000,3
9451,other,1620,3.0,9500000,3
9452,other,560,1.0,2100000,1
9455,other,2250,3.0,18000000,3
9457,other,1350,2.0,4500000,1
9458,other,1209,2.0,10000000,2
9459,other,1500,3.0,9500000,3
9460,other,1000,2.0,6000000,2
9462,other,1200,4.0,13000000,4
9463,other,2250,3.0,19900000,3
9464,other,3700,4.0,31400000,4
9466,other,1405,3.0,16900000,3
9467,other,4800,6.0,42000000,4
9469,other,500,1.0,1600000,1
9470,other,1600,3.0,18000000,3
9472,other,648,1.0,3400000,1
9473,other,1720,2.0,12600000,3
9476,other,1080,2.0,6400000,2
9479,other,535,1.0,3500000,1
9482,other,1465,2.0,8800000,3
9483,other,1145,2.0,6300000,2
9484,other,3420,3.0,41000000,4
9485,other,1280,2.0,7500000,2
9486,other,680,3.0,6000000,2
9488,other,1738,3.0,11000000,3
9489,other,1500,3.0,9000000,3
9491,other,1050,2.0,11000000,2
9492,other,1275,2.0,10500000,2
9496,other,2320,2.0,16000000,3
9497,other,1237,3.0,7800000,3
9501,other,1200,2.0,14000000,4
9503,other,1160,2.0,7500000,2
9508,other,1155,2.0,6500000,2
9512,other,984,2.0,12500000,2
9513,other,1148,2.0,6900000,2
9514,other,1719,3.0,11000000,3
9516,other,3000,4.0,26400000,4
9518,other,1320,2.0,9000000,2
9522,other,1230,2.0,6800000,2
9524,other,4560,5.0,43000000,4
9528,other,3000,4.0,30000000,5
9529,other,1560,2.0,12500000,3
9531,other,1012,2.0,5900000,2
9532,other,1245,2.0,12000000,2
9533,other,1485,2.0,11000000,3
9536,other,1489,2.0,10100000,2
9537,other,2800,4.0,36500000,4
9539,other,1600,2.0,9000000,3
9541,other,3000,6.0,30000000,6
9542,other,1903,3.0,16500000,3
9544,other,2996,4.0,20000000,4
9547,other,551,1.0,3000000,1
9549,other,550,1.0,1600000,1
9550,other,1780,3.0,10000000,3
9552,other,1310,3.0,9000000,3
9555,other,1603,2.0,12500000,3
9556,other,2180,3.0,28500000,3
9557,other,450,1.0,3000000,1
9558,other,3000,4.0,30100000,4
9560,other,1275,2.0,6900000,2
9562,other,1623,3.0,15500000,3
9564,other,900,1.0,5230000,1
9570,other,1200,2.0,11000000,2
9571,other,1400,2.0,7800000,3
9572,other,2648,3.0,23800000,3
9574,other,1475,3.0,8000000,3
9575,other,1721,3.0,9300000,3
9577,other,4800,4.0,42000000,4
9578,other,1163,2.0,6800000,2
9579,other,799,1.0,3364500,1
9580,other,1300,2.0,8000000,3
9584,other,3300,9.0,45000000,10
9585,other,1040,2.0,7800000,2
9588,other,1907,2.0,20000000,3
9589,other,1330,2.0,8000000,2
9590,other,1320,2.0,9500000,3
9595,other,2200,2.0,15000000,4
9596,other,1092,3.0,9500000,3
9602,other,1130,2.0,7500000,2
9604,other,1900,3.0,19000000,3
9606,other,1200,4.0,11000000,4
9607,other,1630,3.0,13100000,3
9608,other,1050,2.0,4100000,1
9610,other,3210,4.0,38000000,3
9611,other,5425,13.0,27500000,13
9612,other,1200,4.0,13500000,4
9615,other,4041,4.0,34500000,4
9616,other,620,1.0,2500000,1
9617,other,1210,2.0,7500000,2
9620,other,1200,1.0,7000000,2
9622,other,1200,3.0,7000000,2
9624,other,1130,2.0,6800000,2
9627,other,2750,5.0,27500000,3
9628,other,800,2.0,5500000,2
9629,other,1244,2.0,9500000,2
9630,other,1500,4.0,18000000,3
9631,other,1200,2.0,7500000,2
9632,other,400,2.0,5000000,1
9634,other,2159,3.0,12000000,3
9636,other,1200,1.0,4800000,1
9640,other,1450,2.0,9000000,2
9643,other,2300,3.0,28000000,3
9647,other,3900,3.0,25000000,3
9648,other,1400,2.0,16000000,2
9649,other,1715,3.0,9500000,3
9650,other,703,2.0,6000000,2
9653,other,600,1.0,2000000,1
9654,other,4382,4.0,40000000,4
9655,other,1030,2.0,7725000,3
9656,other,1254,2.0,7000000,3
9657,other,1293,2.0,8000000,2
9660,other,1000,2.0,6600000,2
9661,other,1864,3.0,11500000,3
9662,other,1200,2.0,13500000,2
9668,other,1525,2.0,9148000,3
9669,other,975,2.0,6000000,2
9674,other,1200,4.0,13800000,2
9675,other,1100,2.0,6800000,2
9676,other,4000,6.0,46000000,6
9678,other,2950,4.0,25000000,4
9679,other,1464,2.0,11500000,3
9680,other,1385,3.0,9000000,3
9684,other,1415,2.0,12000000,2
9689,other,2400,2.0,18500000,3
9692,other,1025,2.0,6500000,2
9693,other,1020,2.0,7000000,2
9694,other,1155,2.0,6900000,2
9695,other,2030,2.0,18200000,3
9697,other,2900,3.0,32500000,3
9701,other,1500,2.0,14500000,2
9705,other,2597,4.0,18900000,4
9709,other,1201,2.0,6500000,2
9710,other,660,1.0,3000000,1
9712,other,950,2.0,6500000,2
9713,other,980,3.0,8000000,3
9718,other,1265,2.0,6800000,2
9721,other,660,1.0,3500000,1
9723,other,1458,2.0,8700000,3
9725,other,1178,2.0,8000000,2
9727,other,2700,4.0,29500000,4
9729,other,1300,2.0,9500000,2
9730,other,936,1.0,5300000,1
9731,other,1277,2.0,9200000,2
9733,other,1600,2.0,16000000,2
9740,other,1839,3.0,16000000,3
9742,other,925,2.0,10000000,2
9743,other,650,1.0,5000000,1
9745,other,660,1.0,3239000,1
9747,other,1600,3.0,13000000,3
9748,other,1296,2.0,7000000,2
9752,other,2200,3.0,22500000,4
9754,other,1626,3.0,13300000,3
9756,other,1348,2.0,10000000,2
9758,other,1350,4.0,17500000,4
9764,other,1410,3.0,9000000,3
9765,other,1460,2.0,8700000,3
9766,other,1260,2.0,8505000,3
9767,other,3000,3.0,26500000,3
9768,other,1200,2.0,12000000,3
9769,other,1800,3.0,15000000,3
9773,other,2098,3.0,21000000,3
9774,other,2400,3.0,27000000,3
9775,other,1800,3.0,19200000,3
9777,other,509,1.0,2000000,1
9781,other,2050,3.0,13500000,3
9782,other,2100,1.0,20000000,2
9783,other,1276,2.0,14600000,2
9786,other,1600,3.0,10000000,3
9787,other,2100,3.0,28000000,4
9789,other,2100,3.0,27000000,3
9792,other,3500,4.0,32000000,4
9794,other,1540,3.0,15000000,3
9795,other,3200,4.0,27000000,4
9797,other,1165,2.0,6500000,2
9804,other,800,1.0,9500000,2
9805,other,1650,2.0,14000000,4
9806,other,4395,3.0,24000000,3
9808,other,1936,3.0,13900000,3
9812,other,1200,1.0,6500000,1
9816,other,1310,2.0,8800000,2
9818,other,2000,5.0,24000000,5
9819,other,4500,4.0,34500000,4
9820,other,3155,4.0,31600000,3
9822,other,1441,2.0,11500000,2
9823,other,418,1.0,1700000,1
9824,other,1200,3.0,8000000,3
9825,other,1500,2.0,20000000,3
9827,other,610,1.0,2800000,1
9829,other,1864,3.0,12000000,3
9830,other,950,2.0,5700000,2
9832,other,1100,2.0,6200000,2
9834,other,1200,4.0,16500000,4
9836,other,1200,2.0,9000000,3
9838,other,1279,2.0,10000000,2
9844,other,3600,4.0,30000000,4
9845,other,1600,4.0,12000000,3
9848,other,1308,2.0,8600000,2
9849,other,2170,3.0,26500000,4
9853,other,1225,2.0,7105000,2
9855,other,1200,3.0,7800000,2
9856,other,2180,3.0,27300000,3
9861,other,3300,8.0,31000000,8
9862,other,1300,2.0,9500000,2
9863,other,1350,2.0,8950000,2
9864,other,2312,3.0,15600000,3
9865,other,1175,2.0,7000000,2
9867,other,2150,3.0,24000000,3
9869,other,1386,3.0,9300000,4
9874,other,2500,2.0,30000000,3
9875,other,1500,2.0,12000000,3
9878,other,3520,6.0,46000000,5
9881,other,1200,3.0,6800000,3
